title,url,published,updated
For You,/2011/01/07/roll-of-the-dice-for-you/,2011-01-07T05:00:00-08:00,2025-11-15T15:47:11-08:00
The Angel,/2011/01/06/roll-of-the-dice-the-angel/,2011-01-06T05:00:00-08:00,2025-11-22T14:38:18-08:00
Lost in the Flood,/2011/01/05/roll-of-the-dice-lost-in-the-flood/,2011-01-05T05:00:27-08:00,2025-11-15T15:38:08-08:00
Does This Bus Stop at 82nd Street?,/2011/01/04/roll-of-the-dice-does-this-bus-stop-at-82nd-street/,2011-01-04T05:00:00-08:00,2025-11-15T15:36:03-08:00
Mary Queen of Arkansas,/2011/01/03/roll-of-the-dice-mary-queen-of-arkansas/,2011-01-03T05:00:00-08:00,2025-11-15T15:36:43-08:00
Growin’ Up,/2011/01/03/roll-of-the-dice-growin-up/,2011-01-03T01:00:00-08:00,2025-11-15T15:34:08-08:00
Blinded by the Light,/2011/01/02/roll-of-the-dice-blinded-by-the-light/,2011-01-02T00:30:00-08:00,2025-11-15T15:34:45-08:00
"Greetings From Asbury Park, N.J.",/2011/01/01/album-companion-greetings-from-asbury-park-n-j/,2011-01-01T12:00:00-08:00,2025-11-21T12:52:26-08:00
Pilgrim in the Temple of Love,/2002/01/12/roll-of-the-dice-pilgrim-in-the-temple-of-love/,2002-01-12T11:00:00-08:00,2025-11-06T17:59:10-08:00
Valentine’s Day,/1987/01/12/roll-of-the-dice-valentines-day/,1987-01-12T11:00:17-08:00,2025-11-22T16:38:53-08:00
When You’re Alone,/1987/01/11/roll-of-the-dice-when-youre-alone/,1987-01-11T11:00:00-08:00,2025-12-01T13:13:18-08:00
One Step Up,/1987/01/10/roll-of-the-dice-one-step-up/,1987-01-10T11:00:52-08:00,2025-11-22T16:45:49-08:00
Brilliant Disguise,/1987/01/09/roll-of-the-dice-brilliant-disguise/,1987-01-09T11:00:33-08:00,2025-12-01T13:11:54-08:00
Two Faces,/1987/01/08/roll-of-the-dice-two-faces/,1987-01-08T11:00:00-08:00,2025-12-01T13:10:41-08:00
Tunnel of Love,/1987/01/07/roll-of-the-dice-tunnel-of-love/,1987-01-07T11:00:00-08:00,2025-12-01T13:09:45-08:00
Walk Like a Man,/1987/01/06/roll-of-the-dice-walk-like-a-man/,1987-01-06T11:00:15-08:00,2025-12-01T13:08:25-08:00
Cautious Man,/1987/01/05/roll-of-the-dice-cautious-man/,1987-01-05T11:00:00-08:00,2025-11-22T16:19:54-08:00
Spare Parts,/1987/01/04/roll-of-the-dice-spare-parts/,1987-01-04T11:00:15-08:00,2025-11-22T16:18:25-08:00
All That Heaven Will Allow,/1987/01/03/roll-of-the-dice-all-that-heaven-will-allow/,1987-01-03T11:00:00-08:00,2025-11-22T16:17:50-08:00
Tougher Than the Rest,/1987/01/02/roll-of-the-dice-tougher-than-the-rest/,1987-01-02T11:00:00-08:00,2025-11-22T16:16:40-08:00
Ain’t Got You,/1987/01/01/roll-of-the-dice-aint-got-you/,1987-01-01T11:00:00-08:00,2025-11-22T16:13:13-08:00
Tunnel of Love,/1987/01/01/album-companion-tunnel-of-love/,1987-01-01T10:00:00-08:00,2025-11-24T17:27:26-08:00
Jersey Girl,/1976/02/07/cover-me-roll-of-the-dice-jersey-girl/,1976-02-07T11:00:00-08:00,2025-11-15T05:48:33-08:00
Roll of the Dice: Long Time Comin’,/2022/06/19/roll-of-the-dice-long-time-comin/,2022-06-19T05:10:00-07:00,2023-01-03T07:43:24-08:00
Roll of the Dice: Bless My Soul,/2022/06/11/roll-of-the-dice-bless-my-soul/,2022-06-11T05:00:00-07:00,2024-01-03T15:40:01-08:00
Roll of the Dice: Somewhere North of Nashville,/2022/06/09/roll-of-the-dice-somewhere-north-of-nashville/,2022-06-09T05:00:00-07:00,2022-06-08T20:26:47-07:00
Roll of the Dice: Last Night in Texas,/2022/06/03/roll-of-the-dice-last-night-in-texas/,2022-06-03T05:00:00-07:00,2022-06-03T05:17:22-07:00
Roll of the Dice: Man’s Job,/2022/05/30/roll-of-the-dice-mans-job/,2022-05-30T05:00:00-07:00,2023-01-03T07:35:50-08:00
Roll of the Dice: The Virgin Flower,/2022/05/22/roll-of-the-dice-the-virgin-flower/,2022-05-22T05:00:00-07:00,2022-05-21T23:07:51-07:00
Roll of the Dice: I’m Your Detail Man,/2022/05/18/roll-of-the-dice-im-your-detail-man/,2022-05-18T05:00:00-07:00,2024-01-03T15:25:52-08:00
Roll of the Dice: Backstreets,/2022/05/14/roll-of-the-dice-backstreets/,2022-05-14T05:00:00-07:00,2024-01-03T15:35:07-08:00
Roll of the Dice: I Remember,/2022/05/10/roll-of-the-dice-i-remember/,2022-05-10T05:00:00-07:00,2024-01-03T15:35:17-08:00
Roll of the Dice: Candy’s Room,/2022/05/02/roll-of-the-dice-candys-room/,2022-05-02T05:00:00-07:00,2024-01-03T15:22:20-08:00
Roll of the Dice: Texas Drive-In,/2022/04/28/roll-of-the-dice-texas-drive-in/,2022-04-28T05:00:00-07:00,2022-05-01T13:42:22-07:00
Roll of the Dice: I Wanna Marry You,/2022/04/22/roll-of-the-dice-i-wanna-marry-you/,2022-04-22T05:00:00-07:00,2022-04-22T05:18:23-07:00
Roll of the Dice: Roulette,/2022/04/16/roll-of-the-dice-roulette/,2022-04-16T05:00:00-07:00,2024-01-03T15:19:08-08:00
Roll of the Dice: In Michigan,/2022/04/12/roll-of-the-dice-in-michigan/,2022-04-12T05:00:00-07:00,2022-04-12T06:41:06-07:00
Roll of the Dice: Kingdom of Days,/2022/04/04/roll-of-the-dice-kingdom-of-days/,2022-04-04T05:00:00-07:00,2022-04-04T05:54:20-07:00
Roll of the Dice: Death to My Hometown,/2022/03/30/roll-of-the-dice-death-to-my-hometown/,2022-03-30T05:00:00-07:00,2024-01-03T08:38:15-08:00
Roll of the Dice: Living in Rock and Roll,/2022/03/27/roll-of-the-dice-living-in-rock-and-roll/,2022-03-27T05:00:00-07:00,2022-03-26T23:13:59-07:00
Roll of the Dice: Mary’s Place,/2022/03/25/roll-of-the-dice-marys-place/,2022-03-25T05:00:00-07:00,2024-01-03T08:37:04-08:00
Cover Me: Shenandoah,/2022/03/22/cover-me-shenandoah/,2022-03-22T05:00:00-07:00,2023-01-03T07:23:42-08:00
Roll of the Dice: Independence Day,/2022/03/14/roll-of-the-dice-independence-day/,2022-03-14T05:00:00-07:00,2023-01-03T07:23:05-08:00
Roll of the Dice: Why’d You Do That,/2022/03/08/roll-of-the-dice-whyd-you-do-that/,2022-03-08T05:00:00-08:00,2022-03-07T18:56:24-08:00
Roll of the Dice: Mansion on the Hill,/2022/03/06/roll-of-the-dice-mansion-on-the-hill/,2022-03-06T05:15:00-08:00,2024-01-03T08:31:59-08:00
Roll of the Dice: The Little Things (My Baby Does),/2022/03/04/roll-of-the-dice-the-little-things-my-baby-does/,2022-03-04T05:00:00-08:00,2023-01-03T07:19:50-08:00
Roll of the Dice: Devils & Dust,/2022/03/02/roll-of-the-dice-devils-dust/,2022-03-02T04:51:00-08:00,2023-01-03T07:20:35-08:00
"Roll of the Dice: Part Man, Part Monkey",/2022/02/19/roll-of-the-dice-part-man-part-monkey/,2022-02-19T05:00:00-08:00,2023-01-03T07:17:53-08:00
Roll of the Dice: Good Eye,/2022/02/15/roll-of-the-dice-good-eye/,2022-02-15T05:00:00-08:00,2022-02-15T05:43:40-08:00
Roll of the Dice: Cherokee Queen,/2022/02/12/roll-of-the-dice-cherokee-queen/,2022-02-12T05:00:00-08:00,2022-02-11T18:04:53-08:00
Album Companion: American Beauty,/2022/02/05/album-companion-american-beauty/,2022-02-05T05:00:00-08:00,2022-07-15T06:51:31-07:00
Roll of the Dice: Without You,/2022/02/03/roll-of-the-dice-without-you/,2022-02-03T05:00:00-08:00,2022-02-03T05:20:59-08:00
Roll of the Dice: Iceman,/2022/02/01/roll-of-the-dice-iceman/,2022-02-01T05:00:00-08:00,2023-01-03T07:14:52-08:00
Roll of the Dice: The Wayfarer,/2022/01/29/roll-of-the-dice-the-wayfarer/,2022-01-29T05:00:00-08:00,2022-01-29T05:11:27-08:00
RotD/MatR: Joe Grushecky and Bruce Springsteen: I’m Not Sleeping,/2022/01/28/rotd-matr-joe-grushecky-and-bruce-springsteen-im-not-sleeping/,2022-01-28T05:00:00-08:00,2022-01-28T06:54:00-08:00
Roll of the Dice: My Lady,/2022/01/25/roll-of-the-dice-my-lady/,2022-01-25T05:00:00-08:00,2022-01-25T05:41:46-08:00
Roll of the Dice: Kitty’s Back,/2022/01/22/roll-of-the-dice-kittys-back/,2022-01-22T05:00:00-08:00,2024-01-03T06:25:07-08:00
MatR/RotD: Gary U.S. Bonds and Bruce Springsteen: Love’s on the Line,/2022/01/20/matr-rotd-gary-u-s-bonds-and-bruce-springsteen-loves-on-the-line/,2022-01-20T05:00:00-08:00,2022-01-20T05:19:31-08:00
Roll of the Dice: Hunter of Invisible Game,/2022/01/18/roll-of-the-dice-hunter-of-invisible-game/,2022-01-18T05:00:00-08:00,2022-01-18T05:29:50-08:00
Roll of the Dice: Burnin’ Train,/2022/01/14/roll-of-the-dice-burnin-train/,2022-01-14T05:00:00-08:00,2024-01-03T06:19:30-08:00
Roll of the Dice: It’s the Little Things That Count,/2022/01/12/roll-of-the-dice-its-the-little-things-that-count/,2022-01-12T05:00:00-08:00,2022-01-12T05:27:43-08:00
Roll of the Dice: Brothers Under the Bridge ’95,/2022/01/10/roll-of-the-dice-brothers-under-the-bridge-95/,2022-01-10T05:00:00-08:00,2022-01-10T05:23:23-08:00
Roll of the Dice: Don’t Back Down,/2022/01/06/roll-of-the-dice-dont-back-down/,2022-01-06T05:00:00-08:00,2022-01-05T16:38:53-08:00
